Date,Close
1963-09-23,5.98
1963-09-30,6.153333
1963-10-07,6.253334
1963-10-14,6.596667
1963-10-21,6.58
1963-10-28,6.513333
1963-11-04,6.46
1963-11-11,6.466667
1963-11-18,6.203333
1963-11-25,6.47
1963-12-02,6.46
1963-12-09,6.336667
1963-12-16,6.446667
1963-12-23,6.58
1963-12-30,6.8
1964-01-06,7.106667
1964-01-13,7.373333
1964-01-20,7.28
1964-01-27,7.226666
1964-02-03,7.16
1964-02-10,7.406667
1964-02-17,7.406667
1964-02-24,7.586667
1964-03-02,7.573333
1964-03-09,7.846667
1964-03-16,7.66
1964-03-23,7.846667
1964-03-30,7.98
1964-04-06,7.956666
1964-04-13,7.806667
1964-04-20,7.773334
1964-04-27,7.726666
1964-05-04,7.793334
1964-05-11,7.833333
1964-05-18,8.183333
1964-05-25,8
1964-06-01,7.733333
1964-06-08,7.875
1964-06-15,7.991667
1964-06-22,7.966667
1964-06-29,8.066667
1964-07-06,8.041667
1964-07-13,7.983333
1964-07-20,7.729167
1964-07-27,7.7
1964-08-03,7.483333
1964-08-10,7.45
1964-08-17,7.316667
1964-08-24,7.295833
1964-08-31,7.402083
1964-09-07,7.0875
1964-09-14,7.091667
1964-09-21,7.3125
1964-09-28,7.216667
1964-10-05,7.183333
1964-10-12,7.183333
1964-10-19,7.022917
1964-10-26,7
1964-11-02,6.975
1964-11-09,7.104167
1964-11-16,7.095833
1964-11-23,6.941667
1964-11-30,6.95
1964-12-07,6.8875
1964-12-14,6.916667
1964-12-21,6.891667
1964-12-28,6.825
1965-01-04,7.083333
1965-01-11,7.245833
1965-01-18,7.445833
1965-01-25,7.475
1965-02-01,7.425
1965-02-08,7.347917
1965-02-15,7.458333
1965-02-22,7.595833
1965-03-01,7.533333
1965-03-08,7.741667
1965-03-15,7.716667
1965-03-22,7.483333
1965-03-29,7.625
1965-04-05,7.833333
1965-04-12,7.866667
1965-04-19,8.004167
1965-04-26,8.083333
1965-05-03,8.083333
1965-05-10,8.025
1965-05-17,7.816667
1965-05-24,7.966667
1965-05-31,7.908333
1965-06-07,7.579167
1965-06-14,7.708333
1965-06-21,7.445833
1965-06-28,7.741667
1965-07-05,7.829167
1965-07-12,7.908333
1965-07-19,7.766667
1965-07-26,7.983333
1965-08-02,8.058333
1965-08-09,8.208333
1965-08-16,8.2
1965-08-23,8.341666
1965-08-30,8.4
1965-09-06,8.395833
1965-09-13,8.579166
1965-09-20,8.533334
1965-09-27,8.45
1965-10-04,8.583333
1965-10-11,8.629167
1965-10-18,8.816667
1965-10-25,8.883333
1965-11-01,8.941667
1965-11-08,8.966666
1965-11-15,9.041667
1965-11-22,8.925
1965-11-29,8.441667
1965-12-06,8.633333
1965-12-13,8.308333
1965-12-20,8.316667
1965-12-27,8.316667
1966-01-03,8.295834
1966-01-10,8.266666
1966-01-17,8.183333
1966-01-24,8.283334
1966-01-31,8.291667
1966-02-07,8.745833
1966-02-14,8.541667
1966-02-21,8.533334
1966-02-28,8.408334
1966-03-07,8.333333
1966-03-14,8.316667
1966-03-21,8.75
1966-03-28,8.683333
1966-04-04,9
1966-04-11,9.216666
1966-04-18,9.25
1966-04-25,9.291667
1966-05-02,8.841666
1966-05-09,8.65
1966-05-16,9.01875
1966-05-23,9.275
1966-05-30,8.5875
1966-06-06,8.725
1966-06-13,8.925
1966-06-20,8.875
1966-06-27,8.8625
1966-07-04,8.93125
1966-07-11,8.95
1966-07-18,8.8625
1966-07-25,8.51875
1966-08-01,8.571875
1966-08-08,8.7375
1966-08-15,8.3875
1966-08-22,7.878125
1966-08-29,8
1966-09-05,7.875
1966-09-12,8.2375
1966-09-19,7.975
1966-09-26,7.9375
1966-10-03,7.315625
1966-10-10,7.9
1966-10-17,8.05
1966-10-24,8.371875
1966-10-31,8.6625
1966-11-07,8.8
1966-11-14,8.875
1966-11-21,9.15625
1966-11-28,9.175
1966-12-05,9.4125
1966-12-12,9.28125
1966-12-19,9.1875
1966-12-26,9.2875
1967-01-02,9.45
1967-01-09,9.9125
1967-01-16,9.75
1967-01-23,10.0375
1967-01-30,9.975
1967-02-06,10.35
1967-02-13,10.615625
1967-02-20,10.625
1967-02-27,11
1967-03-06,11.00625
1967-03-13,11.25625
1967-03-20,11.3875
1967-03-27,11.275
1967-04-03,11.165625
1967-04-10,11.4625
1967-04-17,11.7
1967-04-24,12.4125
1967-05-01,12.0125
1967-05-08,11.6875
1967-05-15,11.8
1967-05-22,11.75
1967-05-29,11.725
1967-06-05,12.15
1967-06-12,12.4875
1967-06-19,12.55
1967-06-26,12.4375
1967-07-03,12.5375
1967-07-10,12.56875
1967-07-17,12.4625
1967-07-24,12.6625
1967-07-31,12.7375
1967-08-07,12.3
1967-08-14,12.4375
1967-08-21,12.14375
1967-08-28,12.5
1967-09-04,12.6
1967-09-11,12.775
1967-09-18,13.5625
1967-09-25,13.70625
1967-10-02,14.2
1967-10-09,14.65
1967-10-16,14.93125
1967-10-23,14.9375
1967-10-30,14.5
1967-11-06,14.675
1967-11-13,15.4
1967-11-20,15.35
1967-11-27,15.4
1967-12-04,16.112499
1967-12-11,15.93125
1967-12-18,15.3375
1967-12-25,15.675
1968-01-01,14.825
1968-01-08,15.4
1968-01-15,15.525
1968-01-22,15.4625
1968-01-29,14.9
1968-02-05,14.275
1968-02-12,14.425
1968-02-19,14.74375
1968-02-26,14.425
1968-03-04,14.4875
1968-03-11,14.728125
1968-03-18,14.6375
1968-03-25,15.3125
1968-04-01,15.75
1968-04-08,16.225
1968-04-15,15.9125
1968-04-22,16.475
1968-04-29,17.200001
1968-05-06,16.94375
1968-05-13,16.25
1968-05-20,16.475
1968-05-27,17.85
1968-06-03,18.5
1968-06-10,17.7875
1968-06-17,17.9125
1968-06-24,17.6875
1968-07-01,17.9
1968-07-08,17.737499
1968-07-15,17.25
1968-07-22,16.6
1968-07-29,16.799999
1968-08-05,16.75
1968-08-12,17.025
1968-08-19,16.9125
1968-08-26,16.75
1968-09-02,17.025
1968-09-09,16.875
1968-09-16,16.549999
1968-09-23,16.612499
1968-09-30,16.549999
1968-10-07,16.25
1968-10-14,16.35
1968-10-21,15.8375
1968-10-28,15.45
1968-11-04,15.775
1968-11-11,16.35
1968-11-18,16.387501
1968-11-25,16.6875
1968-12-02,16.299999
1968-12-09,15.825
1968-12-16,16.1
1968-12-23,15.95
1968-12-30,15.6
1969-01-06,15.2875
1969-01-13,15.375
1969-01-20,14.9875
1969-01-27,14.8125
1969-02-03,14.9
1969-02-10,15.4375
1969-02-17,14.775
1969-02-24,14.66875
1969-03-03,14.9875
1969-03-10,14.7875
1969-03-17,15.275
1969-03-24,15.7
1969-03-31,15.5375
1969-04-07,15.6125
1969-04-14,15.4125
1969-04-21,15.8875
1969-04-28,16.325001
1969-05-05,16.35
1969-05-12,16.525
1969-05-19,16.35
1969-05-26,15.95
1969-06-02,15.75
1969-06-09,15.575
1969-06-16,15.6125
1969-06-23,16.575001
1969-06-30,17.5625
1969-07-07,16.575001
1969-07-14,16.15
1969-07-21,15.825
1969-07-28,16.475
1969-08-04,16.674999
1969-08-11,16.975
1969-08-18,17.512501
1969-08-25,17.25
1969-09-01,16.9
1969-09-08,17.275
1969-09-15,17.549999
1969-09-22,17.325001
1969-09-29,17.237499
1969-10-06,17.325001
1969-10-13,17.549999
1969-10-20,18.200001
1969-10-27,18.025
1969-11-03,18.25
1969-11-10,18.15
1969-11-17,17.549999
1969-11-24,17.85
1969-12-01,17.85
1969-12-08,17.975
1969-12-15,18.325001
1969-12-22,18.049999
1969-12-29,18.237499
1970-01-05,18.450001
1970-01-12,18.487499
1970-01-19,17.799999
1970-01-26,16.759375
1970-02-02,17.237499
1970-02-09,17.450001
1970-02-16,17.475
1970-02-23,17.012501
1970-03-02,16.262501
1970-03-09,16.2125
1970-03-16,15.9875
1970-03-23,16.6625
1970-03-30,16.325001
1970-04-06,16.575001
1970-04-13,16.125
1970-04-20,15.45
1970-04-27,14.8375
1970-05-04,14.525
1970-05-11,13.5375
1970-05-18,12.4
1970-05-25,13.9
1970-06-01,13.5
1970-06-08,12.95
1970-06-15,13.5125
1970-06-22,12.875
1970-06-29,12.5375
1970-07-06,12.5125
1970-07-13,12.975
1970-07-20,12.6875
1970-07-27,12.6125
1970-08-03,12.275
1970-08-10,11.49375
1970-08-17,12.4625
1970-08-24,13.5625
1970-08-31,13.6
1970-09-07,13.4375
1970-09-14,14.0125
1970-09-21,14.425
1970-09-28,14.9625
1970-10-05,14.80625
1970-10-12,14.5375
1970-10-19,14.75
1970-10-26,14.7
1970-11-02,14.7
1970-11-09,14.65625
1970-11-16,14.825
1970-11-23,15.425
1970-11-30,15.5875
1970-12-07,15.85
1970-12-14,15.775
1970-12-21,15.75
1970-12-28,15.8875
1971-01-04,15.725
1971-01-11,15.5
1971-01-18,15.825
1971-01-25,16.275
1971-02-01,16.825001
1971-02-08,16.975
1971-02-15,16.4125
1971-02-22,16.825001
1971-03-01,17.275
1971-03-08,17.700001
1971-03-15,18.03125
1971-03-22,17.9
1971-03-29,17.9
1971-04-05,17.8375
1971-04-12,17.6
1971-04-19,17.75
1971-04-26,17.887501
1971-05-03,17.35
1971-05-10,16.775
1971-05-17,17.200001
1971-05-24,16.35
1971-05-31,16.2125
1971-06-07,16.225
1971-06-14,15.775
1971-06-21,15.5625
1971-06-28,15.95
1971-07-05,15.8
1971-07-12,14.725
1971-07-19,14.9
1971-07-26,14.5625
1971-08-02,14.275
1971-08-09,14.75
1971-08-16,15.45
1971-08-23,15.775
1971-08-30,15.3875
1971-09-06,15.2625
1971-09-13,15.0375
1971-09-20,15.2375
1971-09-27,15.3
1971-10-04,15.2375
1971-10-11,15.4375
1971-10-18,15.08125
1971-10-25,15.025
1971-11-01,15
1971-11-08,14.7125
1971-11-15,14.675
1971-11-22,14.9375
1971-11-29,16.049999
1971-12-06,16.225
1971-12-13,16.950001
1971-12-20,16.799999
1971-12-27,16.825001
1972-01-03,16.9375
1972-01-10,17.5
1972-01-17,18.4125
1972-01-24,18.4125
1972-01-31,18.487499
1972-02-07,18.6875
1972-02-14,18.4375
1972-02-21,18.625
1972-02-28,18.875
1972-03-06,18.9125
1972-03-13,18.85
1972-03-20,19.137501
1972-03-27,19.112499
1972-04-03,19.4625
1972-04-10,19.75
1972-04-17,19.25
1972-04-24,19.299999
1972-05-01,19.4375
1972-05-08,19.1
1972-05-15,19.8125
1972-05-22,20.200001
1972-05-29,19.924999
1972-06-05,19.549999
1972-06-12,19.9375
1972-06-19,19.75
1972-06-26,19.6
1972-07-03,20.200001
1972-07-10,19.6625
1972-07-17,19.825001
1972-07-24,19.9
1972-07-31,20.799999
1972-08-07,21.275
1972-08-14,20.575001
1972-08-21,20.299999
1972-08-28,20.3125
1972-09-04,19.9375
1972-09-11,19.887501
1972-09-18,19.9125
1972-09-25,20.325001
1972-10-02,20.075001
1972-10-09,18.950001
1972-10-16,19.35
1972-10-23,18.9375
1972-10-30,19.393749
1972-11-06,18.612499
1972-11-13,19.200001
1972-11-20,19.450001
1972-11-27,19.9
1972-12-04,20.15
1972-12-11,19.90625
1972-12-18,19.525
1972-12-25,20.1
1973-01-01,20.9375
1973-01-08,21
1973-01-15,21.950001
1973-01-22,21.887501
1973-01-29,21.487499
1973-02-05,22.299999
1973-02-12,22.0625
1973-02-19,21.674999
1973-02-26,22.1
1973-03-05,21.975
1973-03-12,22.174999
1973-03-19,21.4
1973-03-26,21.575001
1973-04-02,21.174999
1973-04-09,21.487499
1973-04-16,21.450001
1973-04-23,20.262501
1973-04-30,21.0875
1973-05-07,20.28125
1973-05-14,19.450001
1973-05-21,20.4
1973-05-28,19.375
1973-06-04,20.265625
1973-06-11,19.890625
1973-06-18,19.796875
1973-06-25,19.8125
1973-07-02,18.765625
1973-07-09,19.375
1973-07-16,19.6875
1973-07-23,19.875
1973-07-30,19.46875
1973-08-06,18.828125
1973-08-13,18.78125
1973-08-20,18.640625
1973-08-27,18.8125
1973-09-03,18.507813
1973-09-10,18.625
1973-09-17,16.25
1973-09-24,16.125
1973-10-01,16.21875
1973-10-08,17.625
1973-10-15,18.21875
1973-10-22,17.84375
1973-10-29,17.515625
1973-11-05,17.398438
1973-11-12,17.78125
1973-11-19,17.03125
1973-11-26,16.5625
1973-12-03,16.5625
1973-12-10,15.375
1973-12-17,15.03125
1973-12-24,15.578125
1973-12-31,14.421875
1974-01-07,15
1974-01-14,15.375
1974-01-21,15.4375
1974-01-28,15.078125
1974-02-04,14.570313
1974-02-11,14.59375
1974-02-18,14.78125
1974-02-25,14.75
1974-03-04,15.03125
1974-03-11,15.578125
1974-03-18,15.21875
1974-03-25,14.734375
1974-04-01,14.59375
1974-04-08,14.34375
1974-04-15,14.476563
1974-04-22,14.09375
1974-04-29,14.140625
1974-05-06,14
1974-05-13,13.640625
1974-05-20,13.671875
1974-05-27,13.28125
1974-06-03,14.328125
1974-06-10,13.921875
1974-06-17,13.3125
1974-06-24,13.296875
1974-07-01,12.859375
1974-07-08,13.4375
1974-07-15,13.609375
1974-07-22,12.890625
1974-07-29,12.546875
1974-08-05,13.03125
1974-08-12,12.40625
1974-08-19,11.875
1974-08-26,12
1974-09-02,11.1875
1974-09-09,9.5
1974-09-16,10.71875
1974-09-23,10.054688
1974-09-30,9.765625
1974-10-07,11.125
1974-10-14,11.515625
1974-10-21,11.078125
1974-10-28,11.96875
1974-11-04,11.90625
1974-11-11,11.265625
1974-11-18,10.65625
1974-11-25,11.078125
1974-12-02,10.28125
1974-12-09,10.453125
1974-12-16,10.59375
1974-12-23,10.140625
1974-12-30,10.46875
1975-01-06,10.703125
1975-01-13,9.882813
1975-01-20,10.179688
1975-01-27,11.765625
1975-02-03,12.351563
1975-02-10,13.757813
1975-02-17,13.640625
1975-02-24,13.46875
1975-03-03,13.5625
1975-03-10,13.46875
1975-03-17,13.070313
1975-03-24,12.96875
1975-03-31,12.375
1975-04-07,12.8125
1975-04-14,13.085938
1975-04-21,12.875
1975-04-28,12.976563
1975-05-05,13.40625
1975-05-12,13.539063
1975-05-19,13.679688
1975-05-26,13.4375
1975-06-02,13.34375
1975-06-09,12.882813
1975-06-16,12.898438
1975-06-23,13.0625
1975-06-30,12.90625
1975-07-07,12.84375
1975-07-14,12.617188
1975-07-21,11.90625
1975-07-28,11.828125
1975-08-04,11.25
1975-08-11,11.390625
1975-08-18,11.265625
1975-08-25,11.640625
1975-09-01,11.25
1975-09-08,11.25
1975-09-15,11.828125
1975-09-22,12.25
1975-09-29,12.203125
1975-10-06,12.875
1975-10-13,12.953125
1975-10-20,13.0625
1975-10-27,13.265625
1975-11-03,13.515625
1975-11-10,13.90625
1975-11-17,13.859375
1975-11-24,14.148438
1975-12-01,13.414063
1975-12-08,13.476563
1975-12-15,13.609375
1975-12-22,13.953125
1975-12-29,14.15625
1976-01-05,14.453125
1976-01-12,15.125
1976-01-19,15.890625
1976-01-26,16.109375
1976-02-02,15.875
1976-02-09,15.875
1976-02-16,16.375
1976-02-23,15.976563
1976-03-01,16.09375
1976-03-08,16.34375
1976-03-15,16.171875
1976-03-22,16.21875
1976-03-29,16.6875
1976-04-05,16.742188
1976-04-12,16.03125
1976-04-19,16.164063
1976-04-26,15.835938
1976-05-03,15.65625
1976-05-10,15.765625
1976-05-17,15.84375
1976-05-24,16.039063
1976-05-31,15.8125
1976-06-07,16.109375
1976-06-14,16.625
1976-06-21,17.15625
1976-06-28,17.25
1976-07-05,17.375
1976-07-12,17.140625
1976-07-19,17.0625
1976-07-26,17.007813
1976-08-02,17.203125
1976-08-09,17.390625
1976-08-16,17.0625
1976-08-23,16.859375
1976-08-30,17.40625
1976-09-06,17.46875
1976-09-13,17.75
1976-09-20,17.734375
1976-09-27,17.53125
1976-10-04,17.390625
1976-10-11,16.40625
1976-10-18,16.03125
1976-10-25,16.984375
1976-11-01,16.390625
1976-11-08,16.375
1976-11-15,16.875
1976-11-22,17.132813
1976-11-29,17
1976-12-06,16.9375
1976-12-13,16.5625
1976-12-20,16.976563
1976-12-27,17.445313
1977-01-03,17
1977-01-10,16.90625
1977-01-17,17.125
1977-01-24,17.03125
1977-01-31,16.8125
1977-02-07,16.6875
1977-02-14,16.882813
1977-02-21,17.21875
1977-02-28,17.375
1977-03-07,17.703125
1977-03-14,17.71875
1977-03-21,17.34375
1977-03-28,17.375
1977-04-04,17.296875
1977-04-11,17.03125
1977-04-18,16.125
1977-04-25,16.171875
1977-05-02,16.015625
1977-05-09,15.828125
1977-05-16,15.617188
1977-05-23,15.328125
1977-05-30,15.671875
1977-06-06,15.726563
1977-06-13,16.09375
1977-06-20,16.625
1977-06-27,16.351563
1977-07-04,16.195313
1977-07-11,16.882813
1977-07-18,17.078125
1977-07-25,16.757813
1977-08-01,16.65625
1977-08-08,16.625
1977-08-15,16.820313
1977-08-22,16.726563
1977-08-29,16.78125
1977-09-05,16.421875
1977-09-12,16.203125
1977-09-19,16.0625
1977-09-26,16.3125
1977-10-03,16.078125
1977-10-10,16.117188
1977-10-17,16.171875
1977-10-24,16.179688
1977-10-31,15.8125
1977-11-07,16.257813
1977-11-14,16.265625
1977-11-21,16.796875
1977-11-28,16.53125
1977-12-05,16.53125
1977-12-12,16.484375
1977-12-19,16.890625
1977-12-26,17.09375
1978-01-02,16.6875
1978-01-09,16.625
1978-01-16,16.640625
1978-01-23,16.5625
1978-01-30,16.164063
1978-02-06,16.125
1978-02-13,15.953125
1978-02-20,16.039063
1978-02-27,15.328125
1978-03-06,15.171875
1978-03-13,15.242188
1978-03-20,14.984375
1978-03-27,14.71875
1978-04-03,15.054688
1978-04-10,15.21875
1978-04-17,15.875
1978-04-24,16.625
1978-05-01,16.40625
1978-05-08,16.414063
1978-05-15,16.382813
1978-05-22,16.296875
1978-05-29,16.296875
1978-06-05,16.8125
1978-06-12,16.640625
1978-06-19,16.40625
1978-06-26,16.078125
1978-07-03,16.28125
1978-07-10,16.71875
1978-07-17,16.890625
1978-07-24,17.414063
1978-07-31,18.03125
1978-08-07,18.0625
1978-08-14,18.359375
1978-08-21,18.578125
1978-08-28,18.34375
1978-09-04,19.03125
1978-09-11,18.109375
1978-09-18,17.75
1978-09-25,17.3125
1978-10-02,17.421875
1978-10-09,17.875
1978-10-16,17.320313
1978-10-23,16.84375
1978-10-30,16.78125
1978-11-06,16.476563
1978-11-13,16.3125
1978-11-20,16.835938
1978-11-27,17.085938
1978-12-04,17.140625
1978-12-11,17.210938
1978-12-18,18.4375
1978-12-25,18.65625
1979-01-01,19.125
1979-01-08,19.546875
1979-01-15,19.15625
1979-01-22,19.5625
1979-01-29,19.265625
1979-02-05,18.859375
1979-02-12,19.15625
1979-02-19,18.890625
1979-02-26,18.796875
1979-03-05,19.234375
1979-03-12,19.296875
1979-03-19,19.6875
1979-03-26,19.71875
1979-04-02,19.90625
1979-04-09,19.484375
1979-04-16,19.171875
1979-04-23,19.40625
1979-04-30,19.453125
1979-05-07,19.273438
1979-05-14,19.21875
1979-05-21,19.171875
1979-05-28,19.0625
1979-06-04,19.34375
1979-06-11,18.5625
1979-06-18,18.53125
1979-06-25,18.34375
1979-07-02,18.40625
1979-07-09,17.5
1979-07-16,17.4375
1979-07-23,17.125
1979-07-30,17.21875
1979-08-06,17.59375
1979-08-13,17.8125
1979-08-20,17.40625
1979-08-27,17.5
1979-09-03,16.9375
1979-09-10,16.96875
1979-09-17,17.5
1979-09-24,16.9375
1979-10-01,17.21875
1979-10-08,16.4375
1979-10-15,15.46875
1979-10-22,15.5625
1979-10-29,15.8125
1979-11-05,15.4375
1979-11-12,15.5
1979-11-19,15.5
1979-11-26,16.3125
1979-12-03,16.65625
1979-12-10,16.5
1979-12-17,16
1979-12-24,16.0625
1979-12-31,15.84375
1980-01-07,16.75
1980-01-14,17.40625
1980-01-21,17.53125
1980-01-28,17.34375
1980-02-04,16.8125
1980-02-11,16.90625
1980-02-18,16.5
1980-02-25,15.875
1980-03-03,15.25
1980-03-10,14.96875
1980-03-17,14.1875
1980-03-24,13.96875
1980-03-31,13.71875
1980-04-07,13.375
1980-04-14,12.8125
1980-04-21,13.84375
1980-04-28,13.5
1980-05-05,13.03125
1980-05-12,13.25
1980-05-19,13.6875
1980-05-26,13.84375
1980-06-02,14.28125
1980-06-09,14.71875
1980-06-16,14.46875
1980-06-23,14.9375
1980-06-30,15.28125
1980-07-07,15.6875
1980-07-14,16.28125
1980-07-21,16.09375
1980-07-28,16.28125
1980-08-04,16.3125
1980-08-11,17.1875
1980-08-18,16.84375
1980-08-25,16.375
1980-09-01,16.625
1980-09-08,16.46875
1980-09-15,16.75
1980-09-22,16.15625
1980-09-29,16.5625
1980-10-06,17.3125
1980-10-13,17
1980-10-20,16.65625
1980-10-27,16.65625
1980-11-03,16.78125
1980-11-10,17.90625
1980-11-17,17.59375
1980-11-24,17.03125
1980-12-01,16.875
1980-12-08,16.4375
1980-12-15,16.15625
1980-12-22,17.25
1980-12-29,17.28125
1981-01-05,16.84375
1981-01-12,16.71875
1981-01-19,16.25
1981-01-26,16.09375
1981-02-02,16.0625
1981-02-09,15.4375
1981-02-16,15.125
1981-02-23,16.0625
1981-03-02,15.46875
1981-03-09,15.8125
1981-03-16,15.78125
1981-03-23,15.4375
1981-03-30,15.28125
1981-04-06,15.1875
1981-04-13,15
1981-04-20,15.15625
1981-04-27,14.78125
1981-05-04,14.46875
1981-05-11,14.09375
1981-05-18,13.875
1981-05-25,14.6875
1981-06-01,14.59375
1981-06-08,14.84375
1981-06-15,14.375
1981-06-22,14.6875
1981-06-29,14.21875
1981-07-06,14.09375
1981-07-13,14.03125
1981-07-20,13.75
1981-07-27,14.03125
1981-08-03,14.25
1981-08-10,14.5
1981-08-17,14.21875
1981-08-24,13.96875
1981-08-31,13.5
1981-09-07,13.9375
1981-09-14,13.5
1981-09-21,13.40625
1981-09-28,13.75
1981-10-05,13.96875
1981-10-12,12.8125
1981-10-19,12.75
1981-10-26,12.875
1981-11-02,12.71875
1981-11-09,12.90625
1981-11-16,12.65625
1981-11-23,13.625
1981-11-30,13.65625
1981-12-07,13.59375
1981-12-14,14.1875
1981-12-21,14.25
1981-12-28,14.21875
1982-01-04,14.1875
1982-01-11,14.9375
1982-01-18,15.40625
1982-01-25,15.90625
1982-02-01,15.8125
1982-02-08,15.25
1982-02-15,15.59375
1982-02-22,15.46875
1982-03-01,14.625
1982-03-08,14.46875
1982-03-15,14.40625
1982-03-22,14.75
1982-03-29,15.375
1982-04-05,15.5625
1982-04-12,16.125
1982-04-19,16.4375
1982-04-26,16.0625
1982-05-03,16.1875
1982-05-10,15.90625
1982-05-17,15.65625
1982-05-24,15.375
1982-05-31,15.0625
1982-06-07,14.90625
1982-06-14,14.59375
1982-06-21,15.0625
1982-06-28,15
1982-07-05,15.625
1982-07-12,16.6875
1982-07-19,16.625
1982-07-26,16.40625
1982-08-02,15.78125
1982-08-09,15.71875
1982-08-16,17.0625
1982-08-23,17.25
1982-08-30,18.03125
1982-09-06,17.84375
1982-09-13,18.53125
1982-09-20,19
1982-09-27,18.53125
1982-10-04,20.28125
1982-10-11,19.875
1982-10-18,20.6875
1982-10-25,19.96875
1982-11-01,21.0625
1982-11-08,21.34375
1982-11-15,20.875
1982-11-22,20.84375
1982-11-29,22.0625
1982-12-06,23.1875
1982-12-13,23.34375
1982-12-20,23.40625
1982-12-27,24.0625
1983-01-03,24.15625
1983-01-10,24.78125
1983-01-17,23.65625
1983-01-24,24.34375
1983-01-31,24.34375
1983-02-07,24.09375
1983-02-14,24.65625
1983-02-21,25.09375
1983-02-28,25.5625
1983-03-07,25.1875
1983-03-14,24.96875
1983-03-21,25.53125
1983-03-28,25.4375
1983-04-04,25.96875
1983-04-11,27.53125
1983-04-18,29.3125
1983-04-25,29.25
1983-05-02,29.40625
1983-05-09,29.125
1983-05-16,27.6875
1983-05-23,28.25
1983-05-30,28.5
1983-06-06,28.5625
1983-06-13,30.28125
1983-06-20,30.75
1983-06-27,30.25
1983-07-04,30.375
1983-07-11,30.03125
1983-07-18,31.09375
1983-07-25,30.09375
1983-08-01,29.9375
1983-08-08,29.625
1983-08-15,30.625
1983-08-22,29.46875
1983-08-29,29.9375
1983-09-05,30.5625
1983-09-12,30.78125
1983-09-19,31.65625
1983-09-26,31.71875
1983-10-03,33.0625
1983-10-10,32.9375
1983-10-17,31.75
1983-10-24,32
1983-10-31,30.5625
1983-11-07,31.71875
1983-11-14,30.875
1983-11-21,30.25
1983-11-28,29.46875
1983-12-05,30.5625
1983-12-12,30.21875
1983-12-19,30.90625
1983-12-26,30.5
1984-01-02,30.875
1984-01-09,29.75
1984-01-16,29.25
1984-01-23,28.71875
1984-01-30,27.6875
1984-02-06,27.46875
1984-02-13,27.4375
1984-02-20,27.8125
1984-02-27,28
1984-03-05,27
1984-03-12,28.4375
1984-03-19,28.0625
1984-03-26,28.46875
1984-04-02,27.4375
1984-04-09,27.8125
1984-04-16,27.6875
1984-04-23,28.3125
1984-04-30,28.1875
1984-05-07,27.8125
1984-05-14,27.34375
1984-05-21,26.8125
1984-05-28,26.96875
1984-06-04,26.4375
1984-06-11,24.78125
1984-06-18,26.3125
1984-06-25,26.4375
1984-07-02,26.4375
1984-07-09,26.3125
1984-07-16,26.75
1984-07-23,27.25
1984-07-30,30.0625
1984-08-06,30.28125
1984-08-13,30.75
1984-08-20,31.375
1984-08-27,30.9375
1984-09-03,30.40625
1984-09-10,31.6875
1984-09-17,31.0625
1984-09-24,31.0625
1984-10-01,30.3125
1984-10-08,30.46875
1984-10-15,31.28125
1984-10-22,31.03125
1984-10-29,31.46875
1984-11-05,30.8125
1984-11-12,30.375
1984-11-19,30.65625
1984-11-26,30.4375
1984-12-03,29.28125
