1316440023, 2
1316952803, 2
1317712819, 2
1318276419, 2
1319104501, 1
1319875994, 0
1320601254, 1
1321185406, 0
1321713217, 0
1322453080, 1
1322953528, 0
1323516569, 1
1324026474, 1
1324631897, 1
1325158821, 2
1325680864, 1
1326189364, 3
1326729054, 4
1327242188, 4
1327806867, 4
1328260912, 3
1328775549, 3
1329309206, 3
1329812207, 2
1330343950, 3
1330868106, 3
1331372599, 3
1331881340, 2
1332410935, 3
1332934416, 2
1333443252, 2
1333988288, 2
1334475595, 2
1334995310, 3
1335515292, 3
1336035664, 3
1336550118, 3
1337073724, 2
1337586261, 3
1338108816, 3
1338630029, 3
1339147636, 3
1339664041, 3
1340180313, 4
1340694507, 4
1341213528, 4
1341731299, 4
1342254114, 5
1342768223, 6
1343289160, 6
1343804812, 6
1344323597, 7
1344843813, 8
1345362542, 9
1345878385, 7
1346396882, 8
1346915557, 7
1347433553, 8
1347951948, 8
1348470766, 9
1348989381, 9
1349512419, 9
1350025255, 9
1350544466, 8
1351064408, 8
1351584003, 8
1352102953, 8
1352621042, 7
1353140262, 8
1353658616, 8
1354177612, 9
1354695503, 9
1355214891, 10
1355731382, 10
1356252529, 10
1356769047, 10
1357291794, 10
1357805093, 10
1358324375, 11
1358844091, 12
1359361152, 14
1359882397, 15
1360399276, 16
1360915277, 19
1361433700, 22
1361952452, 25
1362470820, 28
1362985580, 36
1363507991, 38
1364022086, 50
1364540406, 65
1365058894, 88
1365577268, 139
1366095600, 91
1366614016, 87
1367132522, 115
1367650808, 104
1368169403, 95
1368687637, 97
1369206159, 99
1369724404, 106
1370242887, 107
1370761200, 99
1371279625, 87
1371798011, 87
1372316453, 84
1372834813, 76
1373353209, 62
1373871669, 73
1374390064, 74
1374908417, 74
1375426865, 79
1375945224, 82
1376463621, 80
1376982182, 84
1377500627, 92
1378018855, 102
1378537838, 107
1379055778, 103
1379574023, 107
1380092419, 104
1380610833, 106
1381129210, 101
1381647619, 106
1382166005, 119
1382684400, 153
1383202807, 163
1383724800, 182
1384243200, 263
1384761600, 355
1385280027, 571
1385798400, 790
1386316822, 887
1386835208, 718
1387353605, 686
1387872007, 529
1388390403, 602
1388908802, 657
1389427210, 736
1389945626, 717
1390464007, 697
1390982410, 680
1391500828, 689
1392019204, 632
1392537623, 556
1393056018, 521
1393574442, 485
1394092826, 525
1394607600, 543
1395126017, 542
1395644409, 500
1396162831, 461
1396681361, 390
1397199607, 376
1397718039, 391
1398236426, 424
1398754813, 394
1399273226, 381
1399791610, 377
1400310011, 379
1400828417, 406
1401346805, 481
1401865202, 536
1402383609, 557
1402902008, 513
1403420405, 511
1403938808, 497
1404457212, 539
1404975601, 536
1405494008, 535
1406012407, 532
1406530818, 517
1407049201, 499
1407567647, 500
1408086005, 481
1408604410, 423
1409122807, 435
1409641210, 426
1410159608, 409
1410678008, 405
1411196408, 384
1411714810, 353
1412233209, 332
1412751613, 290
1413270013, 313
1413788409, 332
1414306809, 315
1414825207, 297
1415347211, 284
1415865625, 313
1416384009, 335
1416902410, 312
1417420808, 320
1417939207, 321
1418457605, 305
1418976007, 287
1419494407, 278
1420012814, 270
1420837504, 253
1421308808, 215
1421827244, 178
1422345689, 210
1422864000, 201
1423382557, 192
1423900807, 191
1424419214, 206
1424937664, 205
1425456060, 220
1425970818, 235
1426489430, 247
1427007639, 230
1427526276, 216
1428044412, 210
1428562812, 216
1429081218, 198
1429599693, 191
1430118006, 195
1430636404, 195
1431154907, 202
1431673245, 204
1432191651, 200
1432710084, 202
1433228492, 198
1433746805, 191
1434265504, 195
1434783602, 207
1435302072, 207
1435820451, 215
1436338802, 224
1436857345, 244
1437375606, 240
1437894004, 239
1438412619, 247
1438930806, 239
1439449224, 229
1439967615, 220
1440486000, 194
1441004456, 193
1441522805, 196
1442041212, 205
1442559632, 197
1443078135, 196
1443596461, 200
1444114811, 203
1444633224, 208
1445151614, 218
1445670053, 230
1446188404, 252
1446710406, 307
1447228802, 319
1447747208, 280
1448265635, 279
1448784064, 289
1449302400, 312
1449820824, 343
1450339212, 379
1450857603, 384
1451376004, 372
1451894497, 367
1452412804, 378
1452931202, 365
1453449655, 332
1453968003, 334
1454486434, 320
1455004805, 322
1455523358, 328
1456041605, 355
1456560116, 365
1457078477, 367
1457596844, 349
1458111671, 354
1458630305, 351
1459148426, 356
1459666807, 356
1460185201, 358
1460703625, 360
1461222005, 368
1461740408, 388
1462259062, 384
1462777266, 386
1463295905, 388
1463814117, 385
1464332400, 381
1464850867, 442
1465369229, 485
1465887687, 526
1466406133, 625
1466924409, 562
1467442922, 554
1467961370, 569
1468479628, 557
1468998214, 571
1469516645, 563
1470034807, 553
1470553204, 491
1471072111, 503
1471590057, 489
1472108583, 494
1472626821, 490
1473145323, 499
1473663600, 526
1474182058, 518
1474700591, 514
1475218802, 515
1475737247, 520
1476255667, 527
1476774078, 544
1477292648, 544
1477810804, 576
1478329245, 607
1478851203, 608
1479369602, 607
1479888014, 634
1480406430, 625
1480924802, 643
1481443216, 653
1481961603, 664
1482480039, 694
1482998405, 780
1483516808, 843
1484035263, 810
1484553602, 706
1485072009, 760
1485590404, 778
1486108804, 811
1486627241, 882
1487145676, 853
1487664009, 896
1488182407, 987
1488700828, 1054
1489219207, 1043
1489734000, 1042
1490252620, 900
1490770806, 848
1491289210, 918
1491807644, 1002
1492326287, 1021
1492844460, 1030
1493362844, 1085
1493881204, 1187
1494399600, 1358
1494918037, 1501
1495436415, 1618
1495954803, 1952
1496473205, 1978
1496991601, 2304
1497510001, 2369
1498028402, 2170
1498546803, 2235
1499065210, 2131
1499583616, 2192
1500102014, 2023
1500620400, 1907
1501138801, 2291
1501657216, 2323
1502175603, 2603
1502694018, 3083
1503212401, 3579
1503730804, 3526
1504249201, 3821
1504767603, 3870
1505286003, 3677
1505804402, 3161
1506322803, 3233
1506841203, 3503
1507359609, 3695
1507878000, 4088
1508396403, 4789
1508914803, 4981
1509433204, 5020
1509955203, 5999
1510473600, 5991
1510992005, 5982
1511510402, 6890
1512028803, 8006
1512547200, 9384
1513065601, 12726
1513584000, 15014
1514102402, 13774
1514620801, 12416
1515139211, 11998
1515657614, 13226
1516176004, 11447
1516694403, 9835
1517212801, 9586
1517731208, 8282
1518249600, 6778
1518768000, 7612
