Date,Close
2001-07-09,16.98
2001-07-16,16.98
2001-07-23,12.25
2001-07-30,12.15
2001-08-06,9.95
2001-08-13,9.99
2001-08-20,10.23
2001-08-27,8.94
2001-09-03,8.51
2001-09-10,8.63
2001-09-17,7.48
2001-09-24,5.97
2001-10-01,7.2
2001-10-08,8.07
2001-10-15,8.01
2001-10-22,7.56
2001-10-29,6.71
2001-11-05,7.12
2001-11-12,8.95
2001-11-19,9.08
2001-11-26,11.32
2001-12-03,11.71
2001-12-10,11
2001-12-17,10
2001-12-24,10.9
2001-12-31,12.25
2002-01-07,11.03
2002-01-14,10.16
2002-01-21,14.44
2002-01-28,13.73
2002-02-04,12.52
2002-02-11,13.41
2002-02-18,13.07
2002-02-25,15.39
2002-03-04,16.35
2002-03-11,14.03
2002-03-18,15.53
2002-03-25,14.3
2002-04-01,13.5
2002-04-08,13.31
2002-04-15,14.53
2002-04-22,16.91
2002-04-29,16.049999
2002-05-06,16.940001
2002-05-13,19.16
2002-05-20,19.469999
2002-05-27,18.23
2002-06-03,18.58
2002-06-10,16.82
2002-06-17,17.530001
2002-06-24,16.25
2002-07-01,15.21
2002-07-08,15.43
2002-07-15,15.29
2002-07-22,12.93
2002-07-29,13.84
2002-08-05,14.26
2002-08-12,14.9
2002-08-19,15.17
2002-08-26,14.94
2002-09-02,15.31
2002-09-09,16.610001
2002-09-16,15.86
2002-09-23,17.01
2002-09-30,16.549999
2002-10-07,18.459999
2002-10-14,19.040001
2002-10-21,19.299999
2002-10-28,19.799999
2002-11-04,19.51
2002-11-11,22.209999
2002-11-18,23.99
2002-11-25,23.35
2002-12-02,22.610001
2002-12-09,22.18
2002-12-16,21.93
2002-12-23,18.860001
2002-12-30,20.52
2003-01-06,21.32
2003-01-13,21.4
2003-01-20,22.110001
2003-01-27,21.85
2003-02-03,21.440001
2003-02-10,20.059999
2003-02-17,21.780001
2003-02-24,22.01
2003-03-03,22.969999
2003-03-10,24.709999
2003-03-17,27.93
2003-03-24,27.18
2003-03-31,26.219999
2003-04-07,25.75
2003-04-14,24.99
2003-04-21,28.969999
2003-04-28,29.43
2003-05-05,30.959999
2003-05-12,33.049999
2003-05-19,32.720001
2003-05-26,35.889999
2003-06-02,33.349998
2003-06-09,34.130001
2003-06-16,35.040001
2003-06-23,36.299999
2003-06-30,37.919998
2003-07-07,37.650002
2003-07-14,34.98
2003-07-21,41.599998
2003-07-28,40.029999
2003-08-04,39.150002
2003-08-11,40.099998
2003-08-18,45.220001
2003-08-25,46.32
2003-09-01,46.52
2003-09-08,45.68
2003-09-15,47.580002
2003-09-22,48.560001
2003-09-29,52.889999
2003-10-06,58.060001
2003-10-13,59.689999
2003-10-20,54.509998
2003-10-27,54.43
2003-11-03,54.310001
2003-11-10,52.450001
2003-11-17,48.580002
2003-11-24,53.970001
2003-12-01,51.560001
2003-12-08,50.990002
2003-12-15,49.240002
2003-12-22,53.470001
2003-12-29,51.900002
2004-01-05,51.59
2004-01-12,55.720001
2004-01-19,57.110001
2004-01-26,50.400002
2004-02-02,46.349998
2004-02-09,46.380001
2004-02-16,45.169998
2004-02-23,43.009998
2004-03-01,44.09
2004-03-08,42.439999
2004-03-15,42.799999
2004-03-22,41.700001
2004-03-29,46.09
2004-04-05,48.099998
2004-04-12,45.5
2004-04-19,46.290001
2004-04-26,43.599998
2004-05-03,41.900002
2004-05-10,43.049999
2004-05-17,41.169998
2004-05-24,48.5
2004-05-31,50.950001
2004-06-07,49.939999
2004-06-14,49.599998
2004-06-21,51.799999
2004-06-28,52.59
2004-07-05,48.32
2004-07-12,47.099998
2004-07-19,39.98
2004-07-26,38.919998
2004-08-02,35.490002
2004-08-09,36.130001
2004-08-16,39.509998
2004-08-23,39.900002
2004-08-30,38.740002
2004-09-06,38.57
2004-09-13,42.959999
2004-09-20,40.939999
2004-09-27,40.470001
2004-10-04,40
2004-10-11,38.549999
2004-10-18,34.599998
2004-10-25,34.130001
2004-11-01,36.560001
2004-11-08,40.459999
2004-11-15,38.549999
2004-11-22,39.09
2004-11-29,40.09
2004-12-06,39.049999
2004-12-13,40.009998
2004-12-20,38.93
2004-12-27,44.290001
2005-01-03,42.32
2005-01-10,44.549999
2005-01-17,41.16
2005-01-24,42.220001
2005-01-31,35.720001
2005-02-07,35.779999
2005-02-14,35.310001
2005-02-21,34.990002
2005-02-28,35.849998
2005-03-07,34.75
2005-03-14,34.16
2005-03-21,32.880001
2005-03-28,34.009998
2005-04-04,34.599998
2005-04-11,33.02
2005-04-18,33.040001
2005-04-25,32.360001
2005-05-02,34.52
2005-05-09,33.900002
2005-05-16,35.5
2005-05-23,35.5
2005-05-30,35.59
2005-06-06,34.950001
2005-06-13,35.310001
2005-06-20,35.02
2005-06-27,32.91
2005-07-04,34.740002
2005-07-11,37.150002
2005-07-18,37.950001
2005-07-25,45.150002
2005-08-01,45.27
2005-08-08,44.200001
2005-08-15,43.720001
2005-08-22,42.369999
2005-08-29,41.509998
2005-09-05,42.950001
2005-09-12,42.799999
2005-09-19,42.189999
2005-09-26,45.299999
2005-10-03,43.720001
2005-10-10,43.790001
2005-10-17,45.950001
2005-10-24,38.950001
2005-10-31,41.09
2005-11-07,42.68
2005-11-14,47.98
2005-11-21,48.060001
2005-11-28,49.060001
2005-12-05,48.740002
2005-12-12,49.209999
2005-12-19,49.220001
2005-12-26,47.150002
2006-01-02,47.869999
2006-01-09,44.400002
2006-01-16,43.919998
2006-01-23,45.220001
2006-01-30,38.330002
2006-02-06,38.52
2006-02-13,39.189999
2006-02-20,38.349998
2006-02-27,37.209999
2006-03-06,36.220001
2006-03-13,35.990002
2006-03-20,35.470001
2006-03-27,36.529999
2006-04-03,37.09
2006-04-10,36.619999
2006-04-17,36.029999
2006-04-24,35.209999
2006-05-01,35.040001
2006-05-08,32.73
2006-05-15,33.939999
2006-05-22,36.07
2006-05-29,34.759998
2006-06-05,33.779999
2006-06-12,35.09
2006-06-19,36.549999
2006-06-26,38.68
2006-07-03,36.110001
2006-07-10,32.919998
2006-07-17,33.189999
2006-07-24,27.17
2006-07-31,27.290001
2006-08-07,26.07
2006-08-14,29.120001
2006-08-21,28.030001
2006-08-28,31.76
2006-09-04,30.51
2006-09-11,32.52
2006-09-18,30.84
2006-09-25,32.119999
2006-10-02,32.59
2006-10-09,33.32
2006-10-16,32.57
2006-10-23,38.240002
2006-10-30,37.459999
2006-11-06,39.259998
2006-11-13,42.549999
2006-11-20,42.41
2006-11-27,39.41
2006-12-04,38.459999
2006-12-11,40.009998
2006-12-18,40.240002
2006-12-25,39.459999
2007-01-01,38.369999
2007-01-08,38.200001
2007-01-15,37.02
2007-01-22,36.849998
2007-01-29,37.389999
2007-02-05,38.720001
2007-02-12,40.330002
2007-02-19,40.779999
2007-02-26,37.689999
2007-03-05,38.84
2007-03-12,37.849998
2007-03-19,38.98
2007-03-26,39.790001
2007-04-02,41.68
2007-04-09,42.41
2007-04-16,44.950001
2007-04-23,62.599998
2007-04-30,63.23
2007-05-07,61.560001
2007-05-14,63.299999
2007-05-21,68.550003
2007-05-28,68.580002
2007-06-04,73.239998
2007-06-11,72.400002
2007-06-18,68.860001
2007-06-25,68.410004
2007-07-02,68.970001
2007-07-09,75.099998
2007-07-16,71.629997
2007-07-23,84.040001
2007-07-30,76.800003
2007-08-06,74.779999
2007-08-13,75.019997
2007-08-20,79.25
2007-08-27,79.910004
2007-09-03,84.519997
2007-09-10,87.769997
2007-09-17,91.300003
2007-09-24,93.150002
2007-10-01,93.43
2007-10-08,92.370003
2007-10-15,89.760002
2007-10-22,90
2007-10-29,85.980003
2007-11-05,78.889999
2007-11-12,78.599998
2007-11-19,81.43
2007-11-26,90.559998
2007-12-03,94.309998
2007-12-10,89.080002
2007-12-17,91.260002
2007-12-24,94.449997
2007-12-31,88.790001
2008-01-07,81.080002
2008-01-14,79.760002
2008-01-21,77.599998
2008-01-28,74.629997
2008-02-04,73.5
2008-02-11,72.959999
2008-02-18,72.080002
2008-02-25,64.470001
2008-03-03,64.089996
2008-03-10,68.220001
2008-03-17,73.190002
2008-03-24,69.760002
2008-03-31,76.870003
2008-04-07,71.989998
2008-04-14,80.099998
2008-04-21,80.860001
2008-04-28,77.309998
2008-05-05,72.410004
2008-05-12,76.459999
2008-05-19,78.349998
2008-05-26,81.620003
2008-06-02,80.629997
2008-06-09,79.169998
2008-06-16,81.099998
2008-06-23,74.660004
2008-06-30,72
2008-07-07,68.540001
2008-07-14,69.120003
2008-07-21,78.309998
2008-07-28,75.75
2008-08-04,80.510002
2008-08-11,86.400002
2008-08-18,85.260002
2008-08-25,80.809998
2008-09-01,79.190002
2008-09-08,78.300003
2008-09-15,81
2008-09-22,70.699997
2008-09-29,67
2008-10-06,56.25
2008-10-13,50.650002
2008-10-20,48.959999
2008-10-27,57.240002
2008-11-03,49.209999
2008-11-10,41.75
2008-11-17,37.869999
2008-11-24,42.700001
2008-12-01,48.259998
2008-12-08,51.25
2008-12-15,51.560001
2008-12-22,51.779999
2008-12-29,54.360001
2009-01-05,55.509998
2009-01-12,51.59
2009-01-19,50.630001
2009-01-26,58.82
2009-02-02,66.550003
2009-02-09,63.259998
2009-02-16,63.860001
2009-02-23,64.790001
2009-03-02,61.689999
2009-03-09,68.629997
2009-03-16,69.959999
2009-03-23,70.519997
2009-03-30,78.169998
2009-04-06,79.769997
2009-04-13,78.050003
2009-04-20,84.459999
2009-04-27,78.959999
2009-05-04,77.949997
2009-05-11,73.599998
2009-05-18,75.639999
2009-05-25,77.989998
2009-06-01,87.559998
2009-06-08,84.080002
2009-06-15,82.959999
2009-06-22,83.879997
2009-06-29,79.32
2009-07-06,77.629997
2009-07-13,85.849998
2009-07-20,86.489998
2009-07-27,85.760002
2009-08-03,85.32
2009-08-10,83.580002
2009-08-17,85
2009-08-24,82.760002
2009-08-31,78.870003
2009-09-07,84.540001
2009-09-14,90.279999
2009-09-21,90.519997
2009-09-28,89.849998
2009-10-05,95.709999
2009-10-12,95.32
2009-10-19,118.489998
2009-10-26,118.809998
2009-11-02,126.199997
2009-11-09,132.970001
2009-11-16,129.660004
2009-11-23,131.740005
2009-11-30,137.580002
2009-12-07,134.149994
2009-12-14,128.479996
2009-12-21,138.470001
2009-12-28,134.520004
2010-01-04,133.520004
2010-01-11,127.139999
2010-01-18,121.43
2010-01-25,125.410004
2010-02-01,117.389999
2010-02-08,119.660004
2010-02-15,117.519997
2010-02-22,118.400002
2010-03-01,128.910004
2010-03-08,131.820007
2010-03-15,130.350006
2010-03-22,135.059998
2010-03-29,131.809998
2010-04-05,140.059998
2010-04-12,142.169998
2010-04-19,143.630005
2010-04-26,137.100006
2010-05-03,124.980003
2010-05-10,128.529999
2010-05-17,122.720001
2010-05-24,125.459999
2010-05-31,122.769997
2010-06-07,123.029999
2010-06-14,125.830002
2010-06-21,121
2010-06-28,109.139999
2010-07-05,117.260002
2010-07-12,118.489998
2010-07-19,118.870003
2010-07-26,117.889999
2010-08-02,128.320007
2010-08-09,124.690002
2010-08-16,127.760002
2010-08-23,126.639999
2010-08-30,138.789993
2010-09-06,142.440002
2010-09-13,148.320007
2010-09-20,160.729996
2010-09-27,153.710007
2010-10-04,155.550003
2010-10-11,164.639999
2010-10-18,169.130005
2010-10-25,165.229996
2010-11-01,170.770004
2010-11-08,165.679993
2010-11-15,164.820007
2010-11-22,177.199997
2010-11-29,175.679993
2010-12-06,175.619995
2010-12-13,177.580002
2010-12-20,182.589996
2010-12-27,180
2011-01-03,185.490005
2011-01-10,188.75
2011-01-17,177.419998
2011-01-24,171.139999
2011-01-31,175.929993
2011-02-07,189.25
2011-02-14,186.5
2011-02-21,177.240005
2011-02-28,171.669998
2011-03-07,168.070007
2011-03-14,161.820007
2011-03-21,170.979996
2011-03-28,180.130005
2011-04-04,184.710007
2011-04-11,180.009995
2011-04-18,185.889999
2011-04-25,195.809998
2011-05-02,197.600006
2011-05-09,202.559998
2011-05-16,198.649994
2011-05-23,194.130005
2011-05-30,188.320007
2011-06-06,186.529999
2011-06-13,186.369995
2011-06-20,192.550003
2011-06-27,209.490005
2011-07-04,218.279999
2011-07-11,212.869995
2011-07-18,216.520004
2011-07-25,222.520004
2011-08-01,202.699997
2011-08-08,202.300003
2011-08-15,178.929993
2011-08-22,199.270004
2011-08-29,210
2011-09-05,211.389999
2011-09-12,239.300003
2011-09-19,223.610001
2011-09-26,216.229996
2011-10-03,224.740005
2011-10-10,246.710007
2011-10-17,234.779999
2011-10-24,217.320007
2011-10-31,216.479996
2011-11-07,217.389999
2011-11-14,197.139999
2011-11-21,182.399994
2011-11-28,196.029999
2011-12-05,193.029999
2011-12-12,181.259995
2011-12-19,177.279999
2011-12-26,173.100006
2012-01-02,182.610001
2012-01-09,178.419998
2012-01-16,190.929993
2012-01-23,195.369995
2012-01-30,187.679993
2012-02-06,185.539993
2012-02-13,182.5
2012-02-20,179.130005
2012-02-27,179.300003
2012-03-05,184.320007
2012-03-12,185.050003
2012-03-19,195.039993
2012-03-26,202.509995
2012-04-02,194.389999
2012-04-09,188.460007
2012-04-16,189.979996
2012-04-23,226.850006
2012-04-30,223.990005
2012-05-07,227.679993
2012-05-14,213.850006
2012-05-21,212.889999
2012-05-28,208.220001
2012-06-04,218.479996
2012-06-11,218.350006
2012-06-18,222.160004
2012-06-25,228.350006
2012-07-02,225.050003
2012-07-09,218.389999
2012-07-16,228.289993
2012-07-23,237.320007
2012-07-30,234.970001
2012-08-06,232.75
2012-08-13,241.169998
2012-08-20,245.740005
2012-08-27,248.270004
2012-09-03,259.140015
2012-09-10,261.269989
2012-09-17,257.470001
2012-09-24,254.320007
2012-10-01,258.51001
2012-10-08,242.360001
2012-10-15,240
2012-10-22,238.240005
2012-10-29,232.419998
2012-11-05,226.309998
2012-11-12,225.229996
2012-11-19,239.880005
2012-11-26,252.050003
2012-12-03,253.270004
2012-12-10,249.190002
2012-12-17,256.920013
2012-12-24,245.179993
2012-12-31,259.149994
2013-01-07,267.940002
2013-01-14,272.119995
2013-01-21,283.98999
2013-01-28,265
2013-02-04,261.950012
2013-02-11,265.089996
2013-02-18,265.420013
2013-02-25,265.73999
2013-03-04,274.190002
2013-03-11,261.820007
2013-03-18,257.75
2013-03-25,266.48999
2013-04-01,255.479996
2013-04-08,272.869995
2013-04-15,260.320007
2013-04-22,254.809998
2013-04-29,258.049988
2013-05-06,263.630005
2013-05-13,269.899994
2013-05-20,261.73999
2013-05-27,269.200012
2013-06-03,276.869995
2013-06-10,273.98999
2013-06-17,273.359985
2013-06-24,277.690002
2013-07-01,285.880005
2013-07-08,307.549988
2013-07-15,305.230011
2013-07-22,312.01001
2013-07-29,304.209991
2013-08-05,297.26001
2013-08-12,284.820007
2013-08-19,290.01001
2013-08-26,280.980011
2013-09-02,295.859985
2013-09-09,297.920013
2013-09-16,316.339996
2013-09-23,316.01001
2013-09-30,319.040009
2013-10-07,310.890015
2013-10-14,328.929993
2013-10-21,363.390015
2013-10-28,359
2013-11-04,350.309998
2013-11-11,369.170013
2013-11-18,372.309998
2013-11-25,393.619995
2013-12-02,386.950012
2013-12-09,384.23999
2013-12-16,402.200012
2013-12-23,398.079987
2013-12-30,396.440002
2014-01-06,397.660004
2014-01-13,399.609985
2014-01-20,387.600006
2014-01-27,358.690002
2014-02-03,361.079987
2014-02-10,357.350006
2014-02-17,346.76001
2014-02-24,362.100006
2014-03-03,372.059998
2014-03-10,373.73999
2014-03-17,360.619995
2014-03-24,338.290009
2014-03-31,323
2014-04-07,311.730011
2014-04-14,324.910004
2014-04-21,303.829987
2014-04-28,308.01001
2014-05-05,292.23999
2014-05-12,297.700012
2014-05-19,312.23999
2014-05-26,312.549988
2014-06-02,329.670013
2014-06-09,326.269989
2014-06-16,324.200012
2014-06-23,324.570007
2014-06-30,337.48999
2014-07-07,346.200012
2014-07-14,358.660004
2014-07-21,324.01001
2014-07-28,307.059998
2014-08-04,316.799988
2014-08-11,333.630005
2014-08-18,331.589996
2014-08-25,339.040009
2014-09-01,346.380005
2014-09-08,331.190002
2014-09-15,331.320007
2014-09-22,323.209991
2014-09-29,322.73999
2014-10-06,311.390015
2014-10-13,303.640015
2014-10-20,287.059998
2014-10-27,305.459991
2014-11-03,299.859985
2014-11-10,327.820007
2014-11-17,332.630005
2014-11-24,338.640015
2014-12-01,312.630005
2014-12-08,307.320007
2014-12-15,299.899994
2014-12-22,309.089996
2014-12-29,308.519989
2015-01-05,296.929993
2015-01-12,290.73999
2015-01-19,312.390015
2015-01-26,354.529999
2015-02-02,374.279999
2015-02-09,381.829987
2015-02-16,383.660004
2015-02-23,380.160004
2015-03-02,380.089996
2015-03-09,370.579987
2015-03-16,378.48999
2015-03-23,370.559998
2015-03-30,372.25
2015-04-06,382.649994
2015-04-13,375.559998
2015-04-20,445.100006
2015-04-27,422.869995
2015-05-04,433.690002
2015-05-11,426
2015-05-18,427.630005
2015-05-25,429.230011
2015-06-01,426.950012
2015-06-08,429.920013
2015-06-15,434.920013
2015-06-22,438.100006
2015-06-29,437.709991
2015-07-06,443.51001
2015-07-13,483.01001
2015-07-20,529.419983
2015-07-27,536.150024
2015-08-03,522.619995
2015-08-10,531.52002
2015-08-17,494.470001
2015-08-24,518.01001
2015-08-31,499
2015-09-07,529.440002
2015-09-14,540.26001
2015-09-21,524.25
2015-09-28,532.539978
2015-10-05,539.799988
2015-10-12,570.76001
2015-10-19,599.030029
2015-10-26,625.900024
2015-11-02,659.369995
2015-11-09,642.349976
2015-11-16,668.450012
2015-11-23,673.26001
2015-11-30,672.640015
2015-12-07,640.150024
2015-12-14,664.140015
2015-12-21,662.789978
2015-12-28,675.890015
2016-01-04,607.049988
2016-01-11,570.179993
2016-01-18,596.380005
2016-01-25,587
2016-02-01,502.130005
2016-02-08,507.079987
2016-02-15,534.900024
2016-02-22,555.22998
2016-02-29,575.140015
2016-03-07,569.609985
2016-03-14,552.080017
2016-03-21,582.950012
2016-03-28,598.5
2016-04-04,594.599976
2016-04-11,625.890015
2016-04-18,620.5
2016-04-25,659.590027
2016-05-02,673.950012
2016-05-09,709.919983
2016-05-16,702.799988
2016-05-23,712.23999
2016-05-30,725.539978
2016-06-06,717.909973
2016-06-13,706.390015
2016-06-20,698.960022
2016-06-27,725.679993
2016-07-04,745.809998
2016-07-11,735.440002
2016-07-18,744.859985
2016-07-25,758.809998
2016-08-01,765.97998
2016-08-08,772.559998
2016-08-15,757.309998
2016-08-22,769
2016-08-29,772.440002
2016-09-05,760.140015
2016-09-12,778.52002
2016-09-19,805.75
2016-09-26,837.309998
2016-10-03,839.429993
2016-10-10,822.960022
2016-10-17,818.98999
2016-10-24,776.320007
2016-10-31,755.049988
2016-11-07,739.01001
2016-11-14,760.159973
2016-11-21,780.369995
2016-11-28,740.340027
2016-12-05,768.659973
2016-12-12,757.77002
2016-12-19,760.590027
2016-12-26,749.869995
2017-01-02,795.98999
2017-01-09,817.140015
2017-01-16,808.330017
2017-01-23,835.77002
2017-01-30,810.200012
2017-02-06,827.460022
2017-02-13,845.070007
2017-02-20,845.23999
2017-02-27,849.880005
2017-03-06,852.460022
2017-03-13,852.309998
2017-03-20,845.609985
2017-03-27,886.539978
2017-04-03,894.880005
2017-04-10,884.669983
2017-04-17,898.530029
2017-04-24,924.98999
2017-05-01,934.150024
2017-05-08,961.349976
2017-05-15,959.840027
2017-05-22,995.780029
2017-05-29,1006.72998
2017-06-05,978.309998
2017-06-12,987.710022
2017-06-19,1003.73999
2017-06-26,968
2017-07-03,978.76001
2017-07-10,1001.809998
2017-07-17,1025.670044
2017-07-24,1020.039978
2017-07-31,987.580017
2017-08-07,967.98999
2017-08-14,958.469971
2017-08-21,945.26001
2017-08-28,978.25
2017-09-04,965.900024
2017-09-11,986.789978
2017-09-18,955.099976
2017-09-25,961.349976
2017-10-02,989.580017
2017-10-09,1002.940002
2017-10-16,982.909973
2017-10-23,1100.949951
2017-10-30,1111.599976
2017-11-06,1125.349976
2017-11-13,1129.880005
2017-11-20,1186
2017-11-27,1162.349976
2017-12-04,1162
2017-12-11,1179.140015
2017-12-18,1168.359985
2017-12-25,1169.469971
2018-01-01,1229.140015
2018-01-08,1305.199951
2018-01-15,1294.579956
2018-01-22,1402.050049
2018-01-29,1429.949951
2018-02-05,1339.599976
2018-02-12,1448.689941
2018-02-19,1500
2018-02-23,1500
