1232006400, 1.0, 296.14285714285717
1232611200, 2.0, 1059.857142857143
1233216000, 2.0, 1859.7142857142858
1233820800, 5.0, 2686.5714285714284
1234425600, 9.0, 3529.8571428571427
1235030400, 7.0, 4357.714285714285
1235635200, 7.0, 5147.571428571428
1236240000, 7.0, 5843.857142857143
1236841200, 7.0, 6567.142857142857
1237446000, 7.0, 7315.714285714285
1238050800, 7.0, 8030.428571428572
1238655600, 7.0, 8768.714285714286
1239260400, 7.0, 9534.857142857143
1239865200, 7.0, 10301.285714285714
1240470000, 7.428571428571429, 11056.142857142857
1241074800, 8.0, 11773.57142857143
1241679600, 9.714285714285714, 12579.714285714286
1242284400, 10.428571428571429, 13351.142857142857
1242889200, 12.0, 14178.0
1243494000, 12.0, 14810.285714285714
1244098800, 12.571428571428571, 15453.857142857143
1244703600, 13.0, 15885.42857142857
1245308400, 13.0, 16432.714285714286
1245913200, 13.0, 16953.14285714286
1246518000, 13.0, 17457.285714285714
1247122800, 13.0, 18014.714285714286
1247727600, 13.0, 18556.285714285714
1248332400, 13.0, 18891.0
1248937200, 13.142857142857142, 19227.714285714286
1249542000, 14.0, 19456.714285714286
1250146800, 14.0, 19871.714285714286
1250751600, 14.0, 20223.14285714286
1251356400, 14.285714285714286, 20342.714285714286
1251961200, 14.285714285714286, 20725.85714285714
1252566000, 14.0, 21200.428571428572
1253170800, 13.714285714285714, 21652.85714285714
1253775600, 13.0, 22027.714285714286
1254380400, 13.0, 22492.285714285714
1254985200, 13.0, 22941.0
1255590000, 13.0, 23352.285714285714
1256194800, 13.0, 23685.714285714286
1256799600, 13.0, 24119.428571428572
1257408000, 13.0, 24436.428571428572
1258012800, 13.0, 24821.714285714286
1258617600, 13.0, 25313.285714285714
1259222400, 13.0, 25850.714285714286
1259827200, 13.0, 26343.85714285714
1260432000, 15.0, 26782.285714285714
1261036800, 17.857142857142858, 27270.571428571428
1261641600, 18.0, 28256.285714285714
1262246400, 19.0, 29370.14285714286
1262851200, 19.0, 30401.14285714286
1263456000, 20.142857142857142, 31428.85714285714
1264060800, 21.142857142857142, 32304.285714285714
1264665600, 22.142857142857142, 33351.71428571428
1265270400, 22.142857142857142, 34520.0
1265875200, 23.857142857142858, 35207.857142857145
1266480000, 25.428571428571427, 35582.142857142855
1267084800, 28.285714285714285, 36636.57142857143
1267689600, 28.0, 37365.71428571428
1268294400, 28.857142857142858, 37757.42857142857
1268895600, 31.285714285714285, 38419.0
1269500400, 32.57142857142857, 39157.28571428572
1270105200, 35.0, 39958.0
1270710000, 37.714285714285715, 40888.57142857143
1271314800, 52.142857142857146, 41480.857142857145
1271919600, 57.142857142857146, 41651.71428571428
1272524400, 66.14285714285714, 42244.42857142857
1273129200, 72.28571428571429, 42868.0
1273734000, 70.0, 42895.71428571428
1274338800, 74.85714285714286, 43201.0
1274943600, 80.57142857142857, 43826.71428571428
1275548400, 90.42857142857143, 44561.857142857145
1276153200, 96.0, 45020.71428571428
1276758000, 121.0, 45560.142857142855
1277362800, 144.71428571428572, 46166.42857142857
1277967600, 177.0, 46861.28571428572
1278572400, 216.71428571428572, 47227.42857142857
1279177200, 1200.5714285714287, 49209.857142857145
1279782000, 2805.1428571428573, 51337.42857142857
1280386800, 3182.4285714285716, 51467.71428571428
1280991600, 3456.714285714286, 51796.857142857145
1281596400, 3655.8571428571427, 52265.0
1282201200, 3867.8571428571427, 52774.0
1282806000, 4082.4285714285716, 53147.142857142855
1283410800, 4162.857142857143, 53545.28571428572
1284015600, 4337.857142857143, 53914.857142857145
1284620400, 4472.571428571428, 54335.28571428572
1285225200, 4613.285714285715, 54226.42857142857
1285830000, 4729.0, 54063.142857142855
1286434800, 4929.285714285715, 53579.0
1287039600, 5106.142857142857, 53565.857142857145
1287644400, 5329.714285714285, 53766.42857142857
1288249200, 5577.0, 54321.857142857145
1288854000, 5714.142857142857, 54734.71428571428
1289462400, 5791.428571428572, 54814.857142857145
1290067200, 6037.142857142857, 54934.42857142857
1290672000, 6392.0, 55314.0
1291276800, 6847.285714285715, 55616.28571428572
1291881600, 7431.428571428572, 55834.142857142855
1292486400, 8451.714285714286, 56225.857142857145
1293091200, 9465.57142857143, 56568.0
1293696000, 10321.42857142857, 56999.0
1294300800, 10910.0, 57335.857142857145
1294905600, 11513.714285714286, 57559.0
1295510400, 12122.714285714286, 57670.57142857143
1296115200, 12856.857142857143, 57897.28571428572
1296720000, 13461.142857142857, 58045.42857142857
1297324800, 13799.142857142857, 58376.42857142857
1297929600, 16527.0, 58657.42857142857
1298534400, 19205.14285714286, 59252.28571428572
1299139200, 22485.0, 59705.142857142855
1299744000, 25260.571428571428, 60309.0
1300345200, 26577.285714285714, 60664.142857142855
1300950000, 28505.14285714286, 60778.57142857143
1301554800, 31858.14285714286, 61577.71428571428
1302159600, 33636.142857142855, 62503.57142857143
1302764400, 35660.57142857143, 63019.57142857143
1303369200, 36717.0, 63367.57142857143
1303974000, 38341.142857142855, 63962.57142857143
1304578800, 41176.57142857143, 64372.142857142855
1305183600, 44060.57142857143, 65018.42857142857
1305788400, 50110.42857142857, 65931.28571428571
1306393200, 61268.857142857145, 68348.85714285714
1306998000, 70556.71428571429, 70781.14285714286
1307602800, 79465.57142857143, 73219.85714285714
1308207600, 90223.85714285714, 77479.85714285714
1308812400, 107121.0, 82827.14285714286
1309417200, 126658.85714285714, 88387.85714285714
1310022000, 161911.85714285713, 92196.14285714286
1310626800, 199396.85714285713, 96294.14285714286
1311231600, 242065.57142857142, 98848.57142857143
1311836400, 279450.71428571426, 100545.57142857143
